"","id.p","id.p.h","hor","top","bottom","thick","tb","CEC","phw","phkcl","resist","OC","clay","silt20","sand.mf","p_permeabilidad","p_escurrimiento","p_anegamiento","p_drenaje","dren","dem","river","wdist","maxc","mrvbf","slope","twi","vdchn","water","env","lstm","lstsd","evim","evisd","M1.B2","M1.B3","M1.B4","M1.B5","M1.B7","M2.B2","M2.B3","M2.B4","M2.B5","M2.B7","M3.B2","M3.B3","M3.B4","M3.B5","M3.B7","M.all.B2","M.all.B3","M.all.B4","M.all.B5","M.all.B7","S1.B2","S1.B3","S1.B4","S1.B5","S1.B7","S2.B2","S2.B3","S2.B4","S2.B5","S2.B7","S3.B2","S3.B3","S3.B4","S3.B5","S3.B7","S.all.B2","S.all.B3","S.all.B4","S.all.B5","S.all.B7","X","Y","XX1","XX2","XX3","XD1","XD2","XD3"
"262",412,"412_B1","AB.BA",22,35,13,14.6,18.8,5.3,4.8,3461,0.84,18.1,22.1,7.1,"2","3","clase 5","clase 2","2.3",23.9950294494629,2336.4091796875,120.003379821777,-0.570825278759003,0.514133453369141,0.681244790554047,8.26655006408691,14.8719110488892,0,3,296.787795463618,7.31830055247127,3894.16666666667,654.237291482558,0.32204328358209,0.0299,0.0655462686567164,0.320185820895522,0.0949537313432836,0.242812162162162,0.0266013605442177,0.0514824324324324,0.264732432432432,0.0858394557823129,0.272561538461538,0.0315635658914729,0.0634666666666667,0.299746511627907,0.105549230769231,0.280717423133236,0.0290595588235294,0.0600652492668622,0.296106891495601,0.0951714076246334,0.0176048585559816,0.00614362196990431,0.00915552880924444,0.0220180553148406,0.0200763342395645,0.0232681526104996,0.00516907276063454,0.00728331161331355,0.0203423796633912,0.0155630734270683,0.0302393408335714,0.00738928635323314,0.00934456169829989,0.0212828057306231,0.0200678934679479,0.0425352712474587,0.0063900324935789,0.0106493742729202,0.0330068510133559,0.0204592447015338,5502120.94136429,6291923.31421903,4409.6369047619,3673.56666666667,3752.33333333333,409.549049558439,606.214984306755,427.395888472079
"263",412,"412_B21","B",35,78,43,22.1,23.5,6.3,5.4,2436,0.24,30.6,21.4,6.7,"2","3","clase 5","clase 2","2.3",23.9950294494629,2336.4091796875,120.003379821777,-0.570825278759003,0.514133453369141,0.681244790554047,8.26655006408691,14.8719110488892,0,3,296.787795463618,7.31830055247127,3894.16666666667,654.237291482558,0.32204328358209,0.0299,0.0655462686567164,0.320185820895522,0.0949537313432836,0.242812162162162,0.0266013605442177,0.0514824324324324,0.264732432432432,0.0858394557823129,0.272561538461538,0.0315635658914729,0.0634666666666667,0.299746511627907,0.105549230769231,0.280717423133236,0.0290595588235294,0.0600652492668622,0.296106891495601,0.0951714076246334,0.0176048585559816,0.00614362196990431,0.00915552880924444,0.0220180553148406,0.0200763342395645,0.0232681526104996,0.00516907276063454,0.00728331161331355,0.0203423796633912,0.0155630734270683,0.0302393408335714,0.00738928635323314,0.00934456169829989,0.0212828057306231,0.0200678934679479,0.0425352712474587,0.0063900324935789,0.0106493742729202,0.0330068510133559,0.0204592447015338,5502120.94136429,6291923.31421903,4409.6369047619,3673.56666666667,3752.33333333333,409.549049558439,606.214984306755,427.395888472079
"264",412,"412_B22","B",78,100,22,22.9,26.7,5.8,5,2350,0.56,42.2,17.1,5.9,"2","3","clase 5","clase 2","2.3",23.9950294494629,2336.4091796875,120.003379821777,-0.570825278759003,0.514133453369141,0.681244790554047,8.26655006408691,14.8719110488892,0,3,296.787795463618,7.31830055247127,3894.16666666667,654.237291482558,0.32204328358209,0.0299,0.0655462686567164,0.320185820895522,0.0949537313432836,0.242812162162162,0.0266013605442177,0.0514824324324324,0.264732432432432,0.0858394557823129,0.272561538461538,0.0315635658914729,0.0634666666666667,0.299746511627907,0.105549230769231,0.280717423133236,0.0290595588235294,0.0600652492668622,0.296106891495601,0.0951714076246334,0.0176048585559816,0.00614362196990431,0.00915552880924444,0.0220180553148406,0.0200763342395645,0.0232681526104996,0.00516907276063454,0.00728331161331355,0.0203423796633912,0.0155630734270683,0.0302393408335714,0.00738928635323314,0.00934456169829989,0.0212828057306231,0.0200678934679479,0.0425352712474587,0.0063900324935789,0.0106493742729202,0.0330068510133559,0.0204592447015338,5502120.94136429,6291923.31421903,4409.6369047619,3673.56666666667,3752.33333333333,409.549049558439,606.214984306755,427.395888472079
"265",412,"412_B3","BC",100,162,62,21.3,23,6.5,5.3,2649,0.12,22.3,26.8,6.6,"2","3","clase 5","clase 2","2.3",23.9950294494629,2336.4091796875,120.003379821777,-0.570825278759003,0.514133453369141,0.681244790554047,8.26655006408691,14.8719110488892,0,3,296.787795463618,7.31830055247127,3894.16666666667,654.237291482558,0.32204328358209,0.0299,0.0655462686567164,0.320185820895522,0.0949537313432836,0.242812162162162,0.0266013605442177,0.0514824324324324,0.264732432432432,0.0858394557823129,0.272561538461538,0.0315635658914729,0.0634666666666667,0.299746511627907,0.105549230769231,0.280717423133236,0.0290595588235294,0.0600652492668622,0.296106891495601,0.0951714076246334,0.0176048585559816,0.00614362196990431,0.00915552880924444,0.0220180553148406,0.0200763342395645,0.0232681526104996,0.00516907276063454,0.00728331161331355,0.0203423796633912,0.0155630734270683,0.0302393408335714,0.00738928635323314,0.00934456169829989,0.0212828057306231,0.0200678934679479,0.0425352712474587,0.0063900324935789,0.0106493742729202,0.0330068510133559,0.0204592447015338,5502120.94136429,6291923.31421903,4409.6369047619,3673.56666666667,3752.33333333333,409.549049558439,606.214984306755,427.395888472079
"266",412,"412_C","C",162,182,20,NA,20.9,8.1,7.2,2820,0.08,12.6,23.2,9.2,"2","3","clase 5","clase 2","2.3",23.9950294494629,2336.4091796875,120.003379821777,-0.570825278759003,0.514133453369141,0.681244790554047,8.26655006408691,14.8719110488892,0,3,296.787795463618,7.31830055247127,3894.16666666667,654.237291482558,0.32204328358209,0.0299,0.0655462686567164,0.320185820895522,0.0949537313432836,0.242812162162162,0.0266013605442177,0.0514824324324324,0.264732432432432,0.0858394557823129,0.272561538461538,0.0315635658914729,0.0634666666666667,0.299746511627907,0.105549230769231,0.280717423133236,0.0290595588235294,0.0600652492668622,0.296106891495601,0.0951714076246334,0.0176048585559816,0.00614362196990431,0.00915552880924444,0.0220180553148406,0.0200763342395645,0.0232681526104996,0.00516907276063454,0.00728331161331355,0.0203423796633912,0.0155630734270683,0.0302393408335714,0.00738928635323314,0.00934456169829989,0.0212828057306231,0.0200678934679479,0.0425352712474587,0.0063900324935789,0.0106493742729202,0.0330068510133559,0.0204592447015338,5502120.94136429,6291923.31421903,4409.6369047619,3673.56666666667,3752.33333333333,409.549049558439,606.214984306755,427.395888472079
"267",413,"413_Ap","A",0,16,16,16.2,19.4,5.4,5.2,2350,1.57,27.8,28.3,4.8,"1","2","clase 4",NA,"1.2",21.3862342834473,2874.13745117188,67.0839309692383,-38.0936050415039,0.974386215209961,0.649433970451355,9.54392528533936,10.0693769454956,0.137931033968925,3,296.295380441766,7.11389788866564,3918.41666666667,648.639668522069,0.3196776,0.0260104,0.0570768,0.3071024,0.0789856,0.234691608391608,0.0229111888111888,0.0450774647887324,0.252092957746479,0.0788943661971831,0.260057851239669,0.0285082644628099,0.0569644628099174,0.287912396694215,0.0998809917355372,0.270777414330218,0.0260964174454829,0.0533466458658346,0.282682683307332,0.08651872074883,0.025281517742312,0.00602084850948714,0.00845324079865231,0.0184877137231643,0.0183244491357594,0.0196372723232191,0.00582323061315267,0.00857539275502917,0.0191405612458651,0.0252490117063745,0.0367242670724825,0.00544698061279304,0.00846658982416703,0.0244876552921669,0.0200222222961122,0.0436032488611181,0.00608882531343627,0.0105871513585315,0.0322728397269068,0.0232044700485911,5502306.52896164,6291315.08100612,4323.42380952381,3862.55555555556,3762.01333333333,471.05286877768,638.575961781024,505.835877966597
"268",413,"413_A1","A",16,40,24,15.4,19.3,5,4.9,3932,1.39,28.9,29.4,4.8,"1","2","clase 4",NA,"1.2",21.3862342834473,2874.13745117188,67.0839309692383,-38.0936050415039,0.974386215209961,0.649433970451355,9.54392528533936,10.0693769454956,0.137931033968925,3,296.295380441766,7.11389788866564,3918.41666666667,648.639668522069,0.3196776,0.0260104,0.0570768,0.3071024,0.0789856,0.234691608391608,0.0229111888111888,0.0450774647887324,0.252092957746479,0.0788943661971831,0.260057851239669,0.0285082644628099,0.0569644628099174,0.287912396694215,0.0998809917355372,0.270777414330218,0.0260964174454829,0.0533466458658346,0.282682683307332,0.08651872074883,0.025281517742312,0.00602084850948714,0.00845324079865231,0.0184877137231643,0.0183244491357594,0.0196372723232191,0.00582323061315267,0.00857539275502917,0.0191405612458651,0.0252490117063745,0.0367242670724825,0.00544698061279304,0.00846658982416703,0.0244876552921669,0.0200222222961122,0.0436032488611181,0.00608882531343627,0.0105871513585315,0.0322728397269068,0.0232044700485911,5502306.52896164,6291315.08100612,4323.42380952381,3862.55555555556,3762.01333333333,471.05286877768,638.575961781024,505.835877966597
"269",413,"413_B1","AB.BA",40,64,24,12.2,15.7,5.2,4.8,5128,0.57,29.1,28,5.8,"1","2","clase 4",NA,"1.2",21.3862342834473,2874.13745117188,67.0839309692383,-38.0936050415039,0.974386215209961,0.649433970451355,9.54392528533936,10.0693769454956,0.137931033968925,3,296.295380441766,7.11389788866564,3918.41666666667,648.639668522069,0.3196776,0.0260104,0.0570768,0.3071024,0.0789856,0.234691608391608,0.0229111888111888,0.0450774647887324,0.252092957746479,0.0788943661971831,0.260057851239669,0.0285082644628099,0.0569644628099174,0.287912396694215,0.0998809917355372,0.270777414330218,0.0260964174454829,0.0533466458658346,0.282682683307332,0.08651872074883,0.025281517742312,0.00602084850948714,0.00845324079865231,0.0184877137231643,0.0183244491357594,0.0196372723232191,0.00582323061315267,0.00857539275502917,0.0191405612458651,0.0252490117063745,0.0367242670724825,0.00544698061279304,0.00846658982416703,0.0244876552921669,0.0200222222961122,0.0436032488611181,0.00608882531343627,0.0105871513585315,0.0322728397269068,0.0232044700485911,5502306.52896164,6291315.08100612,4323.42380952381,3862.55555555556,3762.01333333333,471.05286877768,638.575961781024,505.835877966597
"270",413,"413_B21","B",64,82,18,13.9,17.6,5.5,4.8,4487,0.38,30.9,23.2,7.1,"1","2","clase 4",NA,"1.2",21.3862342834473,2874.13745117188,67.0839309692383,-38.0936050415039,0.974386215209961,0.649433970451355,9.54392528533936,10.0693769454956,0.137931033968925,3,296.295380441766,7.11389788866564,3918.41666666667,648.639668522069,0.3196776,0.0260104,0.0570768,0.3071024,0.0789856,0.234691608391608,0.0229111888111888,0.0450774647887324,0.252092957746479,0.0788943661971831,0.260057851239669,0.0285082644628099,0.0569644628099174,0.287912396694215,0.0998809917355372,0.270777414330218,0.0260964174454829,0.0533466458658346,0.282682683307332,0.08651872074883,0.025281517742312,0.00602084850948714,0.00845324079865231,0.0184877137231643,0.0183244491357594,0.0196372723232191,0.00582323061315267,0.00857539275502917,0.0191405612458651,0.0252490117063745,0.0367242670724825,0.00544698061279304,0.00846658982416703,0.0244876552921669,0.0200222222961122,0.0436032488611181,0.00608882531343627,0.0105871513585315,0.0322728397269068,0.0232044700485911,5502306.52896164,6291315.08100612,4323.42380952381,3862.55555555556,3762.01333333333,471.05286877768,638.575961781024,505.835877966597
"271",413,"413_B22","B",82,132,50,19.2,23.3,6,4.8,2991,0.32,38.4,17.7,7.7,"1","2","clase 4",NA,"1.2",21.3862342834473,2874.13745117188,67.0839309692383,-38.0936050415039,0.974386215209961,0.649433970451355,9.54392528533936,10.0693769454956,0.137931033968925,3,296.295380441766,7.11389788866564,3918.41666666667,648.639668522069,0.3196776,0.0260104,0.0570768,0.3071024,0.0789856,0.234691608391608,0.0229111888111888,0.0450774647887324,0.252092957746479,0.0788943661971831,0.260057851239669,0.0285082644628099,0.0569644628099174,0.287912396694215,0.0998809917355372,0.270777414330218,0.0260964174454829,0.0533466458658346,0.282682683307332,0.08651872074883,0.025281517742312,0.00602084850948714,0.00845324079865231,0.0184877137231643,0.0183244491357594,0.0196372723232191,0.00582323061315267,0.00857539275502917,0.0191405612458651,0.0252490117063745,0.0367242670724825,0.00544698061279304,0.00846658982416703,0.0244876552921669,0.0200222222961122,0.0436032488611181,0.00608882531343627,0.0105871513585315,0.0322728397269068,0.0232044700485911,5502306.52896164,6291315.08100612,4323.42380952381,3862.55555555556,3762.01333333333,471.05286877768,638.575961781024,505.835877966597
"272",413,"413_B23","B",132,185,53,19.5,22.3,6.1,5,2863,0.21,31.6,24.5,7.2,"1","2","clase 4",NA,"1.2",21.3862342834473,2874.13745117188,67.0839309692383,-38.0936050415039,0.974386215209961,0.649433970451355,9.54392528533936,10.0693769454956,0.137931033968925,3,296.295380441766,7.11389788866564,3918.41666666667,648.639668522069,0.3196776,0.0260104,0.0570768,0.3071024,0.0789856,0.234691608391608,0.0229111888111888,0.0450774647887324,0.252092957746479,0.0788943661971831,0.260057851239669,0.0285082644628099,0.0569644628099174,0.287912396694215,0.0998809917355372,0.270777414330218,0.0260964174454829,0.0533466458658346,0.282682683307332,0.08651872074883,0.025281517742312,0.00602084850948714,0.00845324079865231,0.0184877137231643,0.0183244491357594,0.0196372723232191,0.00582323061315267,0.00857539275502917,0.0191405612458651,0.0252490117063745,0.0367242670724825,0.00544698061279304,0.00846658982416703,0.0244876552921669,0.0200222222961122,0.0436032488611181,0.00608882531343627,0.0105871513585315,0.0322728397269068,0.0232044700485911,5502306.52896164,6291315.08100612,4323.42380952381,3862.55555555556,3762.01333333333,471.05286877768,638.575961781024,505.835877966597
"273",413,"413_B3","BC",185,230,45,18.4,21,5.9,4.9,2949,0.16,19.8,26,7.1,"1","2","clase 4",NA,"1.2",21.3862342834473,2874.13745117188,67.0839309692383,-38.0936050415039,0.974386215209961,0.649433970451355,9.54392528533936,10.0693769454956,0.137931033968925,3,296.295380441766,7.11389788866564,3918.41666666667,648.639668522069,0.3196776,0.0260104,0.0570768,0.3071024,0.0789856,0.234691608391608,0.0229111888111888,0.0450774647887324,0.252092957746479,0.0788943661971831,0.260057851239669,0.0285082644628099,0.0569644628099174,0.287912396694215,0.0998809917355372,0.270777414330218,0.0260964174454829,0.0533466458658346,0.282682683307332,0.08651872074883,0.025281517742312,0.00602084850948714,0.00845324079865231,0.0184877137231643,0.0183244491357594,0.0196372723232191,0.00582323061315267,0.00857539275502917,0.0191405612458651,0.0252490117063745,0.0367242670724825,0.00544698061279304,0.00846658982416703,0.0244876552921669,0.0200222222961122,0.0436032488611181,0.00608882531343627,0.0105871513585315,0.0322728397269068,0.0232044700485911,5502306.52896164,6291315.08100612,4323.42380952381,3862.55555555556,3762.01333333333,471.05286877768,638.575961781024,505.835877966597
"274",413,"413_Ccn","C",230,250,20,17.3,19.1,6.2,4.8,3624,0.08,12.1,24.1,8,"1","2","clase 4",NA,"1.2",21.3862342834473,2874.13745117188,67.0839309692383,-38.0936050415039,0.974386215209961,0.649433970451355,9.54392528533936,10.0693769454956,0.137931033968925,3,296.295380441766,7.11389788866564,3918.41666666667,648.639668522069,0.3196776,0.0260104,0.0570768,0.3071024,0.0789856,0.234691608391608,0.0229111888111888,0.0450774647887324,0.252092957746479,0.0788943661971831,0.260057851239669,0.0285082644628099,0.0569644628099174,0.287912396694215,0.0998809917355372,0.270777414330218,0.0260964174454829,0.0533466458658346,0.282682683307332,0.08651872074883,0.025281517742312,0.00602084850948714,0.00845324079865231,0.0184877137231643,0.0183244491357594,0.0196372723232191,0.00582323061315267,0.00857539275502917,0.0191405612458651,0.0252490117063745,0.0367242670724825,0.00544698061279304,0.00846658982416703,0.0244876552921669,0.0200222222961122,0.0436032488611181,0.00608882531343627,0.0105871513585315,0.0322728397269068,0.0232044700485911,5502306.52896164,6291315.08100612,4323.42380952381,3862.55555555556,3762.01333333333,471.05286877768,638.575961781024,505.835877966597
"275",414,"414_A1","A",13,25,12,14.4,18.8,5.4,4.9,4701,1.18,28.7,26.6,6,"1","3",NA,NA,"1.3",23.1069278717041,1326.15954589844,42.4276008605957,61.1543579101562,0.0757818818092346,1.66131687164307,8.03815746307373,18.7957096099854,0.103448279201984,3,295.803299061573,7.28074653318715,4063.59027777778,659.865322275069,0.340311194029851,0.0332992481203008,0.073934328358209,0.33845447761194,0.10944552238806,0.25467972972973,0.0331432432432432,0.0639993243243243,0.276410810810811,0.110396621621622,0.296477692307692,0.0364476923076923,0.0745669230769231,0.323291538461538,0.128868461538462,0.29685350877193,0.0346972140762463,0.0709638888888889,0.311388157894737,0.115155701754386,0.027180733613473,0.00730224639824604,0.0102585090628279,0.039075366960638,0.0268641629401874,0.0232728300886381,0.00592405636634111,0.00784401064135671,0.0306355183467185,0.023109680557024,0.0279886058361037,0.00800289884867421,0.00981387554689028,0.0257038471304338,0.0315383463768859,0.0452009215751512,0.00711423927419039,0.0107839340167597,0.0427485931558766,0.0283506414274133,5501074.36244262,6293359.22702622,4658.86904761905,4241.4,3661.26666666667,491.174691926274,589.75864328569,551.710672924496
"276",414,"414_Ap","A",0,13,13,15.7,19.2,5.6,5.2,1538,1.86,22.5,27,7.3,"1","3",NA,NA,"1.3",23.1069278717041,1326.15954589844,42.4276008605957,61.1543579101562,0.0757818818092346,1.66131687164307,8.03815746307373,18.7957096099854,0.103448279201984,3,295.803299061573,7.28074653318715,4063.59027777778,659.865322275069,0.340311194029851,0.0332992481203008,0.073934328358209,0.33845447761194,0.10944552238806,0.25467972972973,0.0331432432432432,0.0639993243243243,0.276410810810811,0.110396621621622,0.296477692307692,0.0364476923076923,0.0745669230769231,0.323291538461538,0.128868461538462,0.29685350877193,0.0346972140762463,0.0709638888888889,0.311388157894737,0.115155701754386,0.027180733613473,0.00730224639824604,0.0102585090628279,0.039075366960638,0.0268641629401874,0.0232728300886381,0.00592405636634111,0.00784401064135671,0.0306355183467185,0.023109680557024,0.0279886058361037,0.00800289884867421,0.00981387554689028,0.0257038471304338,0.0315383463768859,0.0452009215751512,0.00711423927419039,0.0107839340167597,0.0427485931558766,0.0283506414274133,5501074.36244262,6293359.22702622,4658.86904761905,4241.4,3661.26666666667,491.174691926274,589.75864328569,551.710672924496
"277",414,"414_B1","AB.BA",25,38,13,15.1,18.9,5.7,4.9,3547,0.77,31.8,23.1,6.7,"1","3",NA,NA,"1.3",23.1069278717041,1326.15954589844,42.4276008605957,61.1543579101562,0.0757818818092346,1.66131687164307,8.03815746307373,18.7957096099854,0.103448279201984,3,295.803299061573,7.28074653318715,4063.59027777778,659.865322275069,0.340311194029851,0.0332992481203008,0.073934328358209,0.33845447761194,0.10944552238806,0.25467972972973,0.0331432432432432,0.0639993243243243,0.276410810810811,0.110396621621622,0.296477692307692,0.0364476923076923,0.0745669230769231,0.323291538461538,0.128868461538462,0.29685350877193,0.0346972140762463,0.0709638888888889,0.311388157894737,0.115155701754386,0.027180733613473,0.00730224639824604,0.0102585090628279,0.039075366960638,0.0268641629401874,0.0232728300886381,0.00592405636634111,0.00784401064135671,0.0306355183467185,0.023109680557024,0.0279886058361037,0.00800289884867421,0.00981387554689028,0.0257038471304338,0.0315383463768859,0.0452009215751512,0.00711423927419039,0.0107839340167597,0.0427485931558766,0.0283506414274133,5501074.36244262,6293359.22702622,4658.86904761905,4241.4,3661.26666666667,491.174691926274,589.75864328569,551.710672924496
